video_id,title,description,published_at,thumbnails,tags,category_id,view_count,like_count,comment_count,duration,definition,dimension,caption,licensed_content
N8P_IjvzGPY,Deception | Vocabulary | Khan Academy,"Let’s explore the meaning and origin of the word “deception.”


Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 




Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 


Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 


Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-15T13:22:44Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/N8P_IjvzGPY/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/N8P_IjvzGPY/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/N8P_IjvzGPY/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/N8P_IjvzGPY/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/N8P_IjvzGPY/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1431,30,0,PT3M15S,hd,2d,true,False
KyBgxe-rU48,Atoms | Middle school chemistry | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now!

Our new middle school chemistry course launches in July 2025, but we couldn’t wait to share it! Videos like this one are rolling out over the next few months to give you a sneak peek of what’s to come. 🧪💡

Want to explore more? Check out the full middle school playlist here:
https://www.youtube.com/playlist?list=PLSQl0a2vh4HBnhjPgsJU2y1UhMwcYmb5u

An atom is the smallest particle of an element that still retains all the properties of that element. Early philosophers imagined atoms as indivisible units that make up all matter, an idea revived and developed by scientists like John Dalton. Atoms are incredibly small and numerous—a single gold ring contains more atoms than stars in the universe, highlighting their fundamental role in forming the matter we see.

00:00 Intro
00:40 What are atoms?
02:45 How small are atoms?
03:34 Summary


Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help!

Donate or volunteer today! Donate here: https://donate.khanacademy.org/give/419869/#!/donation/checkout

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-15T08:00:28Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/KyBgxe-rU48/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/KyBgxe-rU48/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/KyBgxe-rU48/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/KyBgxe-rU48/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/KyBgxe-rU48/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,4330,114,0,PT4M8S,hd,2d,true,False
ClwmqcEewRc,Analyzing the presentation of ideas | Reading | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

Often, the order in which we present our ideas can be just as important as the ideas themselves. After all, you wouldn't suggest someone build a roof of a new house before putting up the walls, right? In this video, learn how ordering ideas effectively contributes to a strong argument.

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T22:38:51Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/ClwmqcEewRc/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/ClwmqcEewRc/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/ClwmqcEewRc/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/ClwmqcEewRc/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/ClwmqcEewRc/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,2737,47,4,PT3M28S,hd,2d,true,False
Oa0u7ZsRhOw,Drama elements | Reading | Khan Academy,"David and Hannah discuss the parts of a play you don't read aloud: stage directions, dialogue notes, act and scene divisions, and the cast list. Bonus: a playwright's technique called ""Chekhov's Gun"".

Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 




Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T22:06:28Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/Oa0u7ZsRhOw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/Oa0u7ZsRhOw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/Oa0u7ZsRhOw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/Oa0u7ZsRhOw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/Oa0u7ZsRhOw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1406,26,0,PT4M12S,hd,2d,true,False
ikw1-ZWf8qw,Poetry structures | Reading | Khan Academy,"Hannah and David describe the anatomy of a poem: lines and line breaks, stanzas, stresses, and meter.

Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 




Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T22:06:24Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/ikw1-ZWf8qw/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/ikw1-ZWf8qw/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/ikw1-ZWf8qw/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/ikw1-ZWf8qw/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/ikw1-ZWf8qw/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1577,38,0,PT5M,hd,2d,true,False
xUbgRHeCOyY,The value of historical context | Reading | Khan Academy,"David uses a passage from The Autobiography of Frederick Douglass to illustrate the importance of historical context: as a reader, you can better understand his writing if you first understand the context of his life, of America as it was at the time of his writing.

Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 




Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T22:03:14Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/xUbgRHeCOyY/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/xUbgRHeCOyY/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/xUbgRHeCOyY/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/xUbgRHeCOyY/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/xUbgRHeCOyY/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1765,45,0,PT4M57S,hd,2d,true,False
K-JL39rcJlA,Similarities and differences: different accounts of the same topic | Reading | Khan Academy,"Explore the similarities and differences in how topics are presented: let's look a story about David going grocery shopping, but one version is informational, and the other is for entertainment purposes only. Yes, that's really his voice. Yes, it hurts to do it sometimes.

Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T21:53:43Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/K-JL39rcJlA/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/K-JL39rcJlA/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/K-JL39rcJlA/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/K-JL39rcJlA/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/K-JL39rcJlA/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1046,18,0,PT2M49S,hd,2d,true,False
uwjKRjIfxhE,Similarities and differences: primary and secondary sources | Reading | Khan Academy,"Explore the similarities and differences in how topics are presented: let's look at the 1893 World's Fair through the lens of a primary source and a secondary source!

Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T21:52:43Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/uwjKRjIfxhE/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/uwjKRjIfxhE/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/uwjKRjIfxhE/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/uwjKRjIfxhE/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/uwjKRjIfxhE/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1117,20,1,PT5M1S,hd,2d,true,False
L3eaXsALPAM,Analyzing relationships in informational texts | Reading | Khan Academy,"David and Hannah connect wildfire preparedness to goats mowing your lawn. Why? To show how to analyze relationships in informational texts! What are the connections between ideas? How do events and ideas influence people, or lead to other events?

Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 




Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T21:21:52Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/L3eaXsALPAM/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/L3eaXsALPAM/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/L3eaXsALPAM/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/L3eaXsALPAM/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/L3eaXsALPAM/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1186,20,1,PT3M49S,hd,2d,true,False
BjH-5npLi6s,Analyzing visual evidence (and vampires) | Reading | Khan Academy,"What can a Norwegian study about vampire leeches tell us about understanding visual evidence? Learn how graphs and charts can help support a text's central idea.


Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 


Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T21:10:25Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/BjH-5npLi6s/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/BjH-5npLi6s/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/BjH-5npLi6s/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/BjH-5npLi6s/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/BjH-5npLi6s/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1231,25,0,PT4M59S,hd,2d,true,False
K_3u0e3XwCQ,"Identifying ""hidden"" viewpoints | Reading | Khan Academy","Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 


You ever see one of those videos where you think you're looking at a shoe, and someone takes a knife to it and it's actually cake? This is like that: when an author tries to pass off one kind of text as another, disguising an argumentative text as an informational one. Shoes disguised as cake!



Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T21:05:50Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/K_3u0e3XwCQ/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/K_3u0e3XwCQ/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/K_3u0e3XwCQ/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/K_3u0e3XwCQ/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/K_3u0e3XwCQ/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,2797,99,5,PT5M1S,hd,2d,true,False
_11QgROQ9mY,How parts of an argument make a whole | Reading | Khan Academy,"Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now! 

Arguments are made of up smaller claims that build towards a larger picture. Learn how individual claims work together to support an argument by listening along with David to his favorite (fictional) podcast, ""Grumpy Li'l Guy.""

Dimbin's full shopping cart rant:

Loose shopping carts: are they a sign of moral decline?
The best evidence I have yet encountered that ours is a broken nation, unburdened by the slightest social cohesion, is the fact that I keep tripping over abandoned grocery store shopping carts. A nation is judged by its failings, and while it may seem inconsequential to you, while it may seem petty and unnecessary, I hold that you can tell quite a bit about a country by whether or not its people put their carts away when they've finished grocery shopping. When I see a flock of shopping carts, uncared-for and unloved, clogging the parking lot of my local Sav-a-Bunch, I feel a fury that borders on woe: why don't we care about one another?
Cart abandonment as social contagion
The desire to put away your grocery cart is a socially considerate one, but studies indicate that social disorder is infectious. A 2008 study in the Netherlands found that if you see graffiti in an alleyway, you'll feel more entitled to litter there. If five people haven't put their carts away, you're less likely to put yours away. Not putting away your shopping cart is another kind of social contagion.
Who it hurts
Why is this bad, you might be asking? What's the trouble here? Well, shopping carts don't have brakes. They can hit little kids, they can block handicapped spaces, they can damage cars, they can trundle out of the parking lot and into the road, causing car crashes. We've already become so alienated, so remote from our neighbors. Putting your cart away is one of the smallest gestures that indicate we're looking out for one another. Additionally, most grocery stores don't have a clerk on ""cart duty"" to reclaim wayward carts. Cashiers and stockists go on forays to gather shopping carts from where responsible shoppers have corralled them, and every extra moment those workers have to spend collecting the carts that have been strewn around the lot is another moment they can't spend helping customers make purchases. Not putting your cart away contributes to longer lines at the grocery store. Those stores that do have cart-wranglers certainly don't appreciate having to hunt down wayward carts, and worse, can sometimes have carts shoved at them by unruly shoppers. Is that the sort of society we want to have?
Legitimate reasons to abandon your cart
Now I recognize that there are several legitimate reasons why a person might not be able to return a shopping cart easily. Perhaps you've got lots of children and can't wrangle the kids and the groceries by themselves. Perhaps you have a physical disability and can't return the cart on your own. … But the fact that a minority of people cannot return carts means that the rest of us, as a SOCIETY, must support you and fill in the gaps. If you see an orphaned shopping cart, return it to the cart corral, and go on being a productive member of society.




Khan Academy is a nonprofit organization with the mission of providing a free, world-class education for anyone, anywhere. We offer quizzes, questions, instructional videos, and articles on a range of academic subjects, including math, biology, chemistry, physics, history, economics, finance, grammar, preschool learning, and more. We provide teachers with tools and data so they can help their students develop the skills, habits, and mindsets for success in school and beyond. Khan Academy has been translated into dozens of languages, and 15 million people around the globe learn on Khan Academy every month. As a 501(c)(3) nonprofit organization, we would love your help! 

Donate or volunteer today! Donate here: https://www.khanacademy.org/donate?utm_source=youtube&utm_medium=desc 

Volunteer here: https://www.khanacademy.org/contribute?utm_source=youtube&utm_medium=desc",2025-01-14T20:37:14Z,"{""default"": {""url"": ""https://i.ytimg.com/vi/_11QgROQ9mY/default.jpg"", ""width"": 120, ""height"": 90}, ""medium"": {""url"": ""https://i.ytimg.com/vi/_11QgROQ9mY/mqdefault.jpg"", ""width"": 320, ""height"": 180}, ""high"": {""url"": ""https://i.ytimg.com/vi/_11QgROQ9mY/hqdefault.jpg"", ""width"": 480, ""height"": 360}, ""standard"": {""url"": ""https://i.ytimg.com/vi/_11QgROQ9mY/sddefault.jpg"", ""width"": 640, ""height"": 480}, ""maxres"": {""url"": ""https://i.ytimg.com/vi/_11QgROQ9mY/maxresdefault.jpg"", ""width"": 1280, ""height"": 720}}","online learning, online class, video class, video tutorial, online education",27,1756,56,5,PT4M33S,hd,2d,true,False
